Temperature,Pressure,Density,SpecificVolume,InternalEnergy,Enthalpy,Entropy,Cv,Cp,SpeedSound,JT,Viscosity,ThermalConductivity
19,0.97,12.865,0.07773,187.87,263.27,5.7955,0.65984,0.9334,325.5,2.7467,2.03E-05,0.026247
19,0.98,12.999,0.076932,187.85,263.24,5.7927,0.65986,0.93357,325.5,2.7461,2.03E-05,0.02625
19,0.99,13.132,0.07615,187.83,263.22,5.79,0.65989,0.93374,325.5,2.7456,2.03E-05,0.026253
19,1,13.266,0.075383,187.81,263.19,5.7873,0.65991,0.93391,325.51,2.745,2.03E-05,0.026256
20,0.01,0.13129,7.6165,190.48,266.65,6.9939,0.65748,0.91746,326,2.7794,2.02E-05,0.026085
20,0.02,0.26261,3.808,190.46,266.62,6.8138,0.65751,0.91762,326,2.7789,2.02E-05,0.026087
20,0.03,0.39394,2.5385,190.44,266.6,6.7084,0.65754,0.91778,326,2.7784,2.02E-05,0.026089
20,0.04,0.52529,1.9037,190.42,266.57,6.6335,0.65756,0.91795,326,2.7778,2.02E-05,0.026091
20,0.05,0.65665,1.5229,190.4,266.54,6.5755,0.65759,0.91811,326,2.7773,2.02E-05,0.026093
20,0.06,0.78804,1.269,190.38,266.52,6.528,0.65761,0.91827,326,2.7768,2.02E-05,0.026096
20,0.07,0.91944,1.0876,190.36,266.49,6.4879,0.65764,0.91844,326,2.7763,2.02E-05,0.026098
20,0.08,1.0509,0.9516,190.34,266.47,6.4532,0.65767,0.9186,326,2.7758,2.02E-05,0.0261
20,0.09,1.1823,0.8458,190.32,266.44,6.4225,0.65769,0.91877,326,2.7753,2.02E-05,0.026102
20,0.1,1.3138,0.76117,190.3,266.42,6.395,0.65772,0.91893,326,2.7747,2.02E-05,0.026105
20,0.11,1.4452,0.69193,190.28,266.39,6.3702,0.65774,0.9191,326,2.7742,2.02E-05,0.026107
20,0.12,1.5767,0.63422,190.26,266.37,6.3475,0.65777,0.91926,326,2.7737,2.02E-05,0.026109
20,0.13,1.7082,0.58539,190.24,266.34,6.3267,0.65779,0.91942,326,2.7732,2.02E-05,0.026112
20,0.14,1.8398,0.54354,190.22,266.31,6.3073,0.65782,0.91959,326,2.7727,2.02E-05,0.026114
20,0.15,1.9713,0.50727,190.2,266.29,6.2893,0.65785,0.91975,326,2.7722,2.02E-05,0.026116
20,0.16,2.1029,0.47553,190.18,266.26,6.2725,0.65787,0.91992,326,2.7716,2.02E-05,0.026118
20,0.17,2.2345,0.44753,190.16,266.24,6.2567,0.6579,0.92008,326,2.7711,2.02E-05,0.026121
20,0.18,2.3661,0.42264,190.14,266.21,6.2418,0.65792,0.92025,326,2.7706,2.02E-05,0.026123
20,0.19,2.4977,0.40037,190.12,266.19,6.2276,0.65795,0.92041,326,2.7701,2.02E-05,0.026125
20,0.2,2.6293,0.38032,190.1,266.16,6.2142,0.65798,0.92058,326,2.7696,2.02E-05,0.026128
20,0.21,2.761,0.36219,190.08,266.14,6.2015,0.658,0.92074,326,2.769,2.02E-05,0.02613
20,0.22,2.8927,0.3457,190.06,266.11,6.1893,0.65803,0.92091,326,2.7685,2.02E-05,0.026132
20,0.23,3.0244,0.33065,190.04,266.09,6.1777,0.65805,0.92107,326,2.768,2.02E-05,0.026135
20,0.24,3.1561,0.31685,190.02,266.06,6.1666,0.65808,0.92124,326,2.7675,2.02E-05,0.026137
20,0.25,3.2878,0.30415,190,266.03,6.1559,0.6581,0.9214,326,2.767,2.02E-05,0.026139
20,0.26,3.4196,0.29243,189.98,266.01,6.1457,0.65813,0.92157,326,2.7664,2.02E-05,0.026142
20,0.27,3.5513,0.28158,189.96,265.98,6.1358,0.65816,0.92173,326,2.7659,2.02E-05,0.026144
20,0.28,3.6831,0.27151,189.94,265.96,6.1263,0.65818,0.9219,326,2.7654,2.02E-05,0.026147
20,0.29,3.8149,0.26213,189.92,265.93,6.1171,0.65821,0.92206,326,2.7649,2.02E-05,0.026149
20,0.3,3.9467,0.25337,189.9,265.91,6.1082,0.65823,0.92223,326,2.7643,2.02E-05,0.026151
20,0.31,4.0786,0.24518,189.87,265.88,6.0996,0.65826,0.92239,326,2.7638,2.02E-05,0.026154
20,0.32,4.2104,0.2375,189.85,265.86,6.0913,0.65829,0.92256,326,2.7633,2.02E-05,0.026156
20,0.33,4.3423,0.23029,189.83,265.83,6.0832,0.65831,0.92272,326,2.7628,2.02E-05,0.026159
20,0.34,4.4742,0.2235,189.81,265.81,6.0754,0.65834,0.92289,326,2.7623,2.02E-05,0.026161
20,0.35,4.6061,0.2171,189.79,265.78,6.0678,0.65836,0.92305,326,2.7617,2.02E-05,0.026163
20,0.36,4.7381,0.21106,189.77,265.75,6.0604,0.65839,0.92322,326.01,2.7612,2.02E-05,0.026166
20,0.37,4.87,0.20534,189.75,265.73,6.0532,0.65841,0.92338,326.01,2.7607,2.02E-05,0.026168
20,0.38,5.002,0.19992,189.73,265.7,6.0462,0.65844,0.92355,326.01,2.7601,2.02E-05,0.026171
